id,cedulaCiudadania,nombreCompleto,email,telefono,fechaNacimiento,ciudadResidencia,ingresoMensual,tipoEmpleo,antiguedadLaboral,historialCrediticio,deudaActual,saldoCuentaAhorros,scoreCrediticio
CLT-20251210-0592,1000000591,Catalina Vargas Cárdenas,catalina.vargas592@financiera.com.co,+57 300 000 0591,4/4/1977,Cartagena,18963084,Empleado,18,Malo,14980836,45236913,412
CLT-20251210-0593,1000000592,Laura Rojas Herrera,laura.rojas593@grupoempresa.com,+57 300 000 0592,5/5/1978,Ibagué,19086541,Empleado,16,Bueno,7443751,45313456,711
CLT-20251210-0594,1000000593,Andrea Mendoza Díaz,andrea.mendoza594@corp.com.co,+57 300 000 0593,6/6/1979,Cali,19209998,Independiente,1,Excelente,192100,45389999,829
CLT-20251210-0595,1000000594,Paula Cárdenas Vega,paula.cárdenas595@servicios.com.co,+57 300 000 0594,7/7/1980,Cartagena,19333455,Empleado,27,Malo,15273429,45466542,448
CLT-20251210-0596,1000000595,Angela Patricia Herrera Ospina,angela.herrera596@banco.com.co,+57 300 000 0595,8/8/1981,Cartagena,19456912,Empleado,24,Bueno,6226212,45543085,682
CLT-20251210-0597,1000000596,Luisa Díaz Cruz,luisa.díaz597@financiera.com.co,+57 300 000 0596,9/9/1982,Cali,19580369,Empleado,15,Bueno,6657325,45619628,681
CLT-20251210-0598,1000000597,Sofía Vega González,sofía.vega598@grupoempresa.com,+57 300 000 0597,10/10/1983,Bogotá,19703826,Empleado,3,Regular,8078569,45696171,560
CLT-20251210-0599,1000000598,Valentina Ospina Rodríguez,valentina.ospina599@corp.com.co,+57 300 000 0598,11/11/1984,Bogotá,19827283,Empleado,17,Bueno,6543003,45772714,698
CLT-20251210-0600,1000000599,Daniela Cruz Martínez,daniela.cruz600@servicios.com.co,+57 300 000 0599,12/12/1985,Cali,19950740,Empleado,10,Regular,9576355,45849257,633
CLT-20251210-0601,1000000600,Juan Fernando González Gómez,juan.gonzález601@banco.com.co,+57 300 000 0600,1/13/1986,Bogotá,1574196,Empleado,6,Excelente,204645,45925800,832
CLT-20251210-0602,1000000601,Carlos Rodríguez López,carlos.rodríguez602@financiera.com.co,+57 300 000 0601,2/14/1987,Medellín,1697653,Empleado,11,Malo,1103474,46002343,449
CLT-20251210-0603,1000000602,Andrés Martínez Pérez,andrés.martínez603@grupoempresa.com,+57 300 000 0602,3/15/1988,Medellín,1821110,Independiente,2,Excelente,127478,46078886,816
CLT-20251210-0604,1000000603,Diego Gómez Sánchez,diego.gómez604@corp.com.co,+57 300 000 0603,4/16/1989,Ibagué,1944567,Empleado,5,Bueno,466696,46155429,652
CLT-20251210-0605,1000000604,Santiago López Ramírez,santiago.lópez605@servicios.com.co,+57 300 000 0604,5/17/1990,Bogotá,2068024,Empleado,15,Regular,909931,46231972,573
CLT-20251210-0606,1000000605,David Patricia Pérez Torres,david.pérez606@banco.com.co,+57 300 000 0605,6/18/1991,Cali,2191481,Empleado,16,Excelente,87659,46308515,792
CLT-20251210-0607,1000000606,Luis Sánchez Ruiz,luis.sánchez607@financiera.com.co,+57 300 000 0606,7/19/1992,Bogotá,2314938,Empleado,11,Regular,1157469,46385058,570
CLT-20251210-0608,1000000607,José Ramírez Castillo,josé.ramírez608@grupoempresa.com,+57 300 000 0607,8/20/1993,Bogotá,2438395,Empleado,5,Bueno,926590,46461601,686
CLT-20251210-0609,1000000608,Javier Torres Vargas,javier.torres609@corp.com.co,+57 300 000 0608,9/21/1994,Barranquilla,2561852,Empleado,12,Regular,1101596,46538144,601
CLT-20251210-0610,1000000609,Alejandro Ruiz Rojas,alejandro.ruiz610@servicios.com.co,+57 300 000 0609,10/22/1995,Bogotá,2685309,Empleado,12,Bueno,698180,46614687,688
CLT-20251210-0611,1000000610,María Fernando Castillo Mendoza,maría.castillo611@banco.com.co,+57 300 000 0610,11/23/1996,Barranquilla,2808766,Empleado,9,Malo,1994224,46691230,318
CLT-20251210-0612,1000000611,Catalina Vargas Cárdenas,catalina.vargas612@financiera.com.co,+57 300 000 0611,12/24/1997,Bogotá,2932223,Empleado,5,Regular,1612723,46767773,570
CLT-20251210-0613,1000000612,Laura Rojas Herrera,laura.rojas613@grupoempresa.com,+57 300 000 0612,1/25/1998,Medellín,3055680,Independiente,2,Regular,1252829,46844316,608
CLT-20251210-0614,1000000613,Andrea Mendoza Díaz,andrea.mendoza614@corp.com.co,+57 300 000 0613,2/26/1999,Medellín,3179137,Pensionado,2,Bueno,1017324,46920859,709
CLT-20251210-0615,1000000614,Paula Cárdenas Vega,paula.cárdenas615@servicios.com.co,+57 300 000 0614,3/27/2000,Bogotá,3302594,Independiente,5,Regular,1453141,46997402,576
CLT-20251210-0616,1000000615,Angela Patricia Herrera Ospina,angela.herrera616@banco.com.co,+57 300 000 0615,4/28/1960,Medellín,3426051,Independiente,18,Malo,2603799,47073945,442
CLT-20251210-0617,1000000616,Luisa Díaz Cruz,luisa.díaz617@financiera.com.co,+57 300 000 0616,5/1/1961,Medellín,3549508,Empleado,17,Regular,2058715,47150488,556
CLT-20251210-0618,1000000617,Sofía Vega González,sofía.vega618@grupoempresa.com,+57 300 000 0617,6/2/1962,Manizales,3672965,Empleado,4,Bueno,1432456,47227031,699
CLT-20251210-0619,1000000618,Valentina Ospina Rodríguez,valentina.ospina619@corp.com.co,+57 300 000 0618,7/3/1963,Cali,3796422,Empleado,1,Bueno,987070,47303574,720
CLT-20251210-0620,1000000619,Daniela Cruz Martínez,daniela.cruz620@servicios.com.co,+57 300 000 0619,8/4/1964,Medellín,3919879,Empleado,6,Excelente,235193,47380117,790
CLT-20251210-0621,1000000620,Juan Fernando González Gómez,juan.gonzález621@banco.com.co,+57 300 000 0620,9/5/1965,Bogotá,4043336,Independiente,13,Bueno,849101,47456660,741
CLT-20251210-0622,1000000621,Carlos Rodríguez López,carlos.rodríguez622@financiera.com.co,+57 300 000 0621,10/6/1966,Medellín,4166793,Independiente,10,Regular,2416740,47533203,608
CLT-20251210-0623,1000000622,Andrés Martínez Pérez,andrés.martínez623@grupoempresa.com,+57 300 000 0622,11/7/1967,Manizales,4290250,Independiente,22,Excelente,815148,47609746,836
CLT-20251210-0624,1000000623,Diego Gómez Sánchez,diego.gómez624@corp.com.co,+57 300 000 0623,12/8/1968,Medellín,4413707,Empleado,20,Bueno,1324112,47686289,685
CLT-20251210-0625,1000000624,Santiago López Ramírez,santiago.lópez625@servicios.com.co,+57 300 000 0624,1/9/1969,Pereira,4537164,Pensionado,13,Regular,1996352,47762832,617
CLT-20251210-0626,1000000625,David Patricia Pérez Torres,david.pérez626@banco.com.co,+57 300 000 0625,2/10/1970,Barranquilla,4660621,Empleado,17,Regular,2283704,47839375,556
CLT-20251210-0627,1000000626,Luis Sánchez Ruiz,luis.sánchez627@financiera.com.co,+57 300 000 0626,3/11/1971,Medellín,4784078,Independiente,16,Bueno,1722268,47915918,699
CLT-20251210-0628,1000000627,José Ramírez Castillo,josé.ramírez628@grupoempresa.com,+57 300 000 0627,4/12/1972,Medellín,4907535,Empleado,24,Bueno,981507,47992461,723
CLT-20251210-0629,1000000628,Javier Torres Vargas,javier.torres629@corp.com.co,+57 300 000 0628,5/13/1973,Bogotá,5030992,Empleado,11,Regular,2314256,48069004,633
CLT-20251210-0630,1000000629,Alejandro Ruiz Rojas,alejandro.ruiz630@servicios.com.co,+57 300 000 0629,6/14/1974,Bogotá,5154449,Empleado,1,Excelente,103089,48145547,834
CLT-20251210-0631,1000000630,María Fernando Castillo Mendoza,maría.castillo631@banco.com.co,+57 300 000 0630,7/15/1975,Bogotá,5277906,Independiente,12,Bueno,2005604,48222090,718
CLT-20251210-0632,1000000631,Catalina Vargas Cárdenas,catalina.vargas632@financiera.com.co,+57 300 000 0631,8/16/1976,Bogotá,5401363,Independiente,23,Excelente,540136,48298633,833
CLT-20251210-0633,1000000632,Laura Rojas Herrera,laura.rojas633@grupoempresa.com,+57 300 000 0632,9/17/1977,Bogotá,5524820,Empleado,5,Bueno,1823191,48375176,668
CLT-20251210-0634,1000000633,Andrea Mendoza Díaz,andrea.mendoza634@corp.com.co,+57 300 000 0633,10/18/1978,Cali,5648277,Independiente,20,Bueno,1863931,48451719,725
CLT-20251210-0635,1000000634,Paula Cárdenas Vega,paula.cárdenas635@servicios.com.co,+57 300 000 0634,11/19/1979,Bogotá,5771734,Pensionado,18,Bueno,1846955,48528262,730
CLT-20251210-0636,1000000635,Angela Patricia Herrera Ospina,angela.herrera636@banco.com.co,+57 300 000 0635,12/20/1980,Bogotá,5895191,Empleado,4,Excelente,943231,48604805,834
CLT-20251210-0637,1000000636,Luisa Díaz Cruz,luisa.díaz637@financiera.com.co,+57 300 000 0636,1/21/1981,Bogotá,6018648,Pensionado,24,Excelente,361119,48681348,794
CLT-20251210-0638,1000000637,Sofía Vega González,sofía.vega638@grupoempresa.com,+57 300 000 0637,2/22/1982,Cali,6142105,Independiente,3,Regular,2948210,48757891,563
CLT-20251210-0639,1000000638,Valentina Ospina Rodríguez,valentina.ospina639@corp.com.co,+57 300 000 0638,3/23/1983,Bogotá,6265562,Pensionado,12,Regular,2568880,48834434,610
CLT-20251210-0640,1000000639,Daniela Cruz Martínez,daniela.cruz640@servicios.com.co,+57 300 000 0639,4/24/1984,Cartagena,6389019,Empleado,8,Excelente,1150023,48910977,815
CLT-20251210-0641,1000000640,Juan Fernando González Gómez,juan.gonzález641@banco.com.co,+57 300 000 0640,5/25/1985,Medellín,6512476,Empleado,17,Bueno,2214242,48987520,719
CLT-20251210-0642,1000000641,Carlos Rodríguez López,carlos.rodríguez642@financiera.com.co,+57 300 000 0641,6/26/1986,Bogotá,6635933,Pensionado,9,Bueno,2256217,49064063,714
CLT-20251210-0643,1000000642,Andrés Martínez Pérez,andrés.martínez643@grupoempresa.com,+57 300 000 0642,7/27/1987,Cali,6759390,Empleado,3,Bueno,2433380,49140606,679
CLT-20251210-0644,1000000643,Diego Gómez Sánchez,diego.gómez644@corp.com.co,+57 300 000 0643,8/28/1988,Montería,6882847,Empleado,17,Bueno,1445398,49217149,693
CLT-20251210-0645,1000000644,Santiago López Ramírez,santiago.lópez645@servicios.com.co,+57 300 000 0644,9/1/1989,Bogotá,7006304,Empleado,11,Regular,2942648,49293692,626
CLT-20251210-0646,1000000645,David Patricia Pérez Torres,david.pérez646@banco.com.co,+57 300 000 0645,10/2/1990,Ibagué,7129761,Empleado,10,Regular,3850071,49370235,601
CLT-20251210-0647,1000000646,Luis Sánchez Ruiz,luis.sánchez647@financiera.com.co,+57 300 000 0646,11/3/1991,Barranquilla,7253218,Independiente,14,Excelente,290129,49446778,834
CLT-20251210-0648,1000000647,José Ramírez Castillo,josé.ramírez648@grupoempresa.com,+57 300 000 0647,12/4/1992,Medellín,7376675,Empleado,4,Bueno,1844169,49523321,740
CLT-20251210-0649,1000000648,Javier Torres Vargas,javier.torres649@corp.com.co,+57 300 000 0648,1/5/1993,Bogotá,7500132,Independiente,7,Excelente,975017,49599864,828
CLT-20251210-0650,1000000649,Alejandro Ruiz Rojas,alejandro.ruiz650@servicios.com.co,+57 300 000 0649,2/6/1994,Bogotá,7623589,Pensionado,1,Excelente,457415,49676407,773
CLT-20251210-0651,1000000650,María Fernando Castillo Mendoza,maría.castillo651@banco.com.co,+57 300 000 0650,3/7/1995,Bogotá,7747046,Empleado,6,Bueno,2556525,49752950,672
CLT-20251210-0652,1000000651,Catalina Vargas Cárdenas,catalina.vargas652@financiera.com.co,+57 300 000 0651,4/8/1996,Bogotá,7870503,Empleado,5,Excelente,1495396,49829493,766
CLT-20251210-0653,1000000652,Laura Rojas Herrera,laura.rojas653@grupoempresa.com,+57 300 000 0652,5/9/1997,Medellín,7993960,Empleado,10,Bueno,2638007,49906036,733
CLT-20251210-0654,1000000653,Andrea Mendoza Díaz,andrea.mendoza654@corp.com.co,+57 300 000 0653,6/10/1998,Bogotá,8117417,Empleado,0,Excelente,730568,49982579,815
CLT-20251210-0655,1000000654,Paula Cárdenas Vega,paula.cárdenas655@servicios.com.co,+57 300 000 0654,7/11/1999,Medellín,8240874,Empleado,8,Bueno,2966715,59121,654
CLT-20251210-0656,1000000655,Angela Patricia Herrera Ospina,angela.herrera656@banco.com.co,+57 300 000 0655,8/12/2000,Ibagué,8364331,Empleado,5,Bueno,2091083,135664,720
CLT-20251210-0657,1000000656,Luisa Díaz Cruz,luisa.díaz657@financiera.com.co,+57 300 000 0656,9/13/1960,Bogotá,8487788,Pensionado,11,Malo,5347306,212207,372
CLT-20251210-0658,1000000657,Sofía Vega González,sofía.vega658@grupoempresa.com,+57 300 000 0657,10/14/1961,Santa Marta,8611245,Independiente,8,Regular,4563960,288750,602
CLT-20251210-0659,1000000658,Valentina Ospina Rodríguez,valentina.ospina659@corp.com.co,+57 300 000 0658,11/15/1962,Cali,8734702,Independiente,4,Bueno,3144493,365293,663
CLT-20251210-0660,1000000659,Daniela Cruz Martínez,daniela.cruz660@servicios.com.co,+57 300 000 0659,12/16/1963,Cali,8858159,Empleado,27,Regular,5049151,441836,583
CLT-20251210-0661,1000000660,Juan Fernando González Gómez,juan.gonzález661@banco.com.co,+57 300 000 0660,1/17/1964,Bogotá,8981616,Empleado,21,Excelente,359265,518379,818
CLT-20251210-0662,1000000661,Carlos Rodríguez López,carlos.rodríguez662@financiera.com.co,+57 300 000 0661,2/18/1965,Barranquilla,9105073,Independiente,3,Regular,4643587,594922,567
CLT-20251210-0663,1000000662,Andrés Martínez Pérez,andrés.martínez663@grupoempresa.com,+57 300 000 0662,3/19/1966,Cali,9228530,Empleado,13,Malo,6921398,671465,360
CLT-20251210-0664,1000000663,Diego Gómez Sánchez,diego.gómez664@corp.com.co,+57 300 000 0663,4/20/1967,Cali,9351987,Empleado,16,Bueno,3553755,748008,700
CLT-20251210-0665,1000000664,Santiago López Ramírez,santiago.lópez665@servicios.com.co,+57 300 000 0664,5/21/1968,Medellín,9475444,Empleado,12,Regular,4927231,824551,588
CLT-20251210-0666,1000000665,David Patricia Pérez Torres,david.pérez666@banco.com.co,+57 300 000 0665,6/22/1969,Medellín,9598901,Empleado,4,Regular,4223516,901094,561
CLT-20251210-0667,1000000666,Luis Sánchez Ruiz,luis.sánchez667@financiera.com.co,+57 300 000 0666,7/23/1970,Barranquilla,9722358,Pensionado,20,Bueno,3305602,977637,677
CLT-20251210-0668,1000000667,José Ramírez Castillo,josé.ramírez668@grupoempresa.com,+57 300 000 0667,8/24/1971,Bogotá,9845815,Empleado,9,Bueno,3642952,1054180,722
CLT-20251210-0669,1000000668,Javier Torres Vargas,javier.torres669@corp.com.co,+57 300 000 0668,9/25/1972,Bogotá,9969272,Empleado,6,Regular,4386480,1130723,631
CLT-20251210-0670,1000000669,Alejandro Ruiz Rojas,alejandro.ruiz670@servicios.com.co,+57 300 000 0669,10/26/1973,Cartagena,10092729,Empleado,26,Regular,4339873,1207266,576
CLT-20251210-0671,1000000670,María Fernando Castillo Mendoza,maría.castillo671@banco.com.co,+57 300 000 0670,11/27/1974,Cali,10216186,Empleado,13,Regular,5005931,1283809,604
CLT-20251210-0672,1000000671,Catalina Vargas Cárdenas,catalina.vargas672@financiera.com.co,+57 300 000 0671,12/28/1975,Bogotá,10339643,Independiente,29,Malo,8168318,1360352,527
CLT-20251210-0673,1000000672,Laura Rojas Herrera,laura.rojas673@grupoempresa.com,+57 300 000 0672,1/1/1976,Bucaramanga,10463100,Independiente,24,Excelente,1569465,1436895,810
CLT-20251210-0674,1000000673,Andrea Mendoza Díaz,andrea.mendoza674@corp.com.co,+57 300 000 0673,2/2/1977,Medellín,10586557,Independiente,17,Excelente,1905580,1513438,821
CLT-20251210-0675,1000000674,Paula Cárdenas Vega,paula.cárdenas675@servicios.com.co,+57 300 000 0674,3/3/1978,Bogotá,10710014,Independiente,9,Malo,7925410,1589981,405
CLT-20251210-0676,1000000675,Angela Patricia Herrera Ospina,angela.herrera676@banco.com.co,+57 300 000 0675,4/4/1979,Bogotá,10833471,Empleado,21,Regular,5850074,1666524,557
CLT-20251210-0677,1000000676,Luisa Díaz Cruz,luisa.díaz677@financiera.com.co,+57 300 000 0676,5/5/1980,Medellín,10956928,Empleado,11,Bueno,2300955,1743067,695
CLT-20251210-0678,1000000677,Sofía Vega González,sofía.vega678@grupoempresa.com,+57 300 000 0677,6/6/1981,Montería,11080385,Empleado,2,Bueno,3213312,1819610,720
CLT-20251210-0679,1000000678,Valentina Ospina Rodríguez,valentina.ospina679@corp.com.co,+57 300 000 0678,7/7/1982,Medellín,11203842,Pensionado,25,Bueno,2912999,1896153,704
CLT-20251210-0680,1000000679,Daniela Cruz Martínez,daniela.cruz680@servicios.com.co,+57 300 000 0679,8/8/1983,Bogotá,11327299,Empleado,3,Bueno,2718552,1972696,691
CLT-20251210-0681,1000000680,Juan Fernando González Gómez,juan.gonzález681@banco.com.co,+57 300 000 0680,9/9/1984,Cartagena,11450756,Empleado,10,Regular,6068901,2049239,566
CLT-20251210-0682,1000000681,Carlos Rodríguez López,carlos.rodríguez682@financiera.com.co,+57 300 000 0681,10/10/1985,Montería,11574213,Empleado,7,Bueno,2546327,2125782,680
CLT-20251210-0683,1000000682,Andrés Martínez Pérez,andrés.martínez683@grupoempresa.com,+57 300 000 0682,11/11/1986,Medellín,11697670,Independiente,20,Bueno,2807441,2202325,671
CLT-20251210-0684,1000000683,Diego Gómez Sánchez,diego.gómez684@corp.com.co,+57 300 000 0683,12/12/1987,Cali,11821127,Empleado,15,Bueno,2364225,2278868,742
CLT-20251210-0685,1000000684,Santiago López Ramírez,santiago.lópez685@servicios.com.co,+57 300 000 0684,1/13/1988,Ibagué,11944584,Empleado,17,Bueno,4061159,2355411,669
CLT-20251210-0686,1000000685,David Patricia Pérez Torres,david.pérez686@banco.com.co,+57 300 000 0685,2/14/1989,Neiva,12068041,Pensionado,18,Regular,5671979,2431954,621
CLT-20251210-0687,1000000686,Luis Sánchez Ruiz,luis.sánchez687@financiera.com.co,+57 300 000 0686,3/15/1990,Medellín,12191498,Independiente,1,Regular,4876599,2508497,564
CLT-20251210-0688,1000000687,José Ramírez Castillo,josé.ramírez688@grupoempresa.com,+57 300 000 0687,4/16/1991,Cali,12314955,Empleado,5,Regular,6773225,2585040,608
CLT-20251210-0689,1000000688,Javier Torres Vargas,javier.torres689@corp.com.co,+57 300 000 0688,5/17/1992,Cali,12438412,Empleado,3,Regular,6841127,2661583,596
CLT-20251210-0690,1000000689,Alejandro Ruiz Rojas,alejandro.ruiz690@servicios.com.co,+57 300 000 0689,6/18/1993,Bogotá,12561869,Independiente,3,Excelente,1758662,2738126,767
CLT-20251210-0691,1000000690,María Fernando Castillo Mendoza,maría.castillo691@banco.com.co,+57 300 000 0690,7/19/1994,Bogotá,12685326,Independiente,6,Regular,7357489,2814669,599
CLT-20251210-0692,1000000691,Catalina Vargas Cárdenas,catalina.vargas692@financiera.com.co,+57 300 000 0691,8/20/1995,Bogotá,12808783,Empleado,8,Bueno,2817932,2891212,719
CLT-20251210-0693,1000000692,Laura Rojas Herrera,laura.rojas693@grupoempresa.com,+57 300 000 0692,9/21/1996,Medellín,12932240,Independiente,2,Regular,6724765,2967755,583
CLT-20251210-0694,1000000693,Andrea Mendoza Díaz,andrea.mendoza694@corp.com.co,+57 300 000 0693,10/22/1997,Cali,13055697,Pensionado,2,Excelente,2088912,3044298,809
CLT-20251210-0695,1000000694,Paula Cárdenas Vega,paula.cárdenas695@servicios.com.co,+57 300 000 0694,11/23/1998,Barranquilla,13179154,Independiente,5,Regular,7775701,3120841,611
CLT-20251210-0696,1000000695,Angela Patricia Herrera Ospina,angela.herrera696@banco.com.co,+57 300 000 0695,12/24/1999,Medellín,13302611,Empleado,6,Regular,6518279,3197384,565
CLT-20251210-0697,1000000696,Luisa Díaz Cruz,luisa.díaz697@financiera.com.co,+57 300 000 0696,1/25/2000,Medellín,13426068,Empleado,1,Malo,10472333,3273927,447
CLT-20251210-0698,1000000697,Sofía Vega González,sofía.vega698@grupoempresa.com,+57 300 000 0697,2/26/1960,Barranquilla,13549525,Independiente,3,Excelente,1219457,3350470,791
CLT-20251210-0699,1000000698,Valentina Ospina Rodríguez,valentina.ospina699@corp.com.co,+57 300 000 0698,3/27/1961,Bucaramanga,13672982,Empleado,17,Regular,5879382,3427013,561
CLT-20251210-0700,1000000699,Daniela Cruz Martínez,daniela.cruz700@servicios.com.co,+57 300 000 0699,4/28/1962,Bogotá,13796439,Pensionado,3,Excelente,551858,3503556,782
CLT-20251210-0701,1000000700,Juan Fernando González Gómez,juan.gonzález701@banco.com.co,+57 300 000 0700,5/1/1963,Bogotá,13919896,Empleado,6,Bueno,2923178,3580099,710
CLT-20251210-0702,1000000701,Carlos Rodríguez López,carlos.rodríguez702@financiera.com.co,+57 300 000 0701,6/2/1964,Bogotá,14043353,Independiente,24,Excelente,2668237,3656642,787
CLT-20251210-0703,1000000702,Andrés Martínez Pérez,andrés.martínez703@grupoempresa.com,+57 300 000 0702,7/3/1965,Medellín,14166810,Independiente,24,Bueno,4391711,3733185,696
CLT-20251210-0704,1000000703,Diego Gómez Sánchez,diego.gómez704@corp.com.co,+57 300 000 0703,8/4/1966,Bogotá,14290267,Independiente,23,Excelente,1429027,3809728,792
CLT-20251210-0705,1000000704,Santiago López Ramírez,santiago.lópez705@servicios.com.co,+57 300 000 0704,9/5/1967,Cartagena,14413724,Independiente,29,Regular,8359960,3886271,596
CLT-20251210-0706,1000000705,David Patricia Pérez Torres,david.pérez706@banco.com.co,+57 300 000 0705,10/6/1968,Medellín,14537181,Empleado,19,Regular,6687103,3962814,629
CLT-20251210-0707,1000000706,Luis Sánchez Ruiz,luis.sánchez707@financiera.com.co,+57 300 000 0706,11/7/1969,Barranquilla,14660638,Independiente,17,Regular,7623532,4039357,591
CLT-20251210-0708,1000000707,José Ramírez Castillo,josé.ramírez708@grupoempresa.com,+57 300 000 0707,12/8/1970,Bogotá,14784095,Independiente,30,Bueno,3104660,4115900,694
CLT-20251210-0709,1000000708,Javier Torres Vargas,javier.torres709@corp.com.co,+57 300 000 0708,1/9/1971,Medellín,14907552,Independiente,21,Regular,8646380,4192443,612
CLT-20251210-0710,1000000709,Alejandro Ruiz Rojas,alejandro.ruiz710@servicios.com.co,+57 300 000 0709,2/10/1972,Santa Marta,15031009,Empleado,2,Bueno,4208683,4268986,678
CLT-20251210-0711,1000000710,María Fernando Castillo Mendoza,maría.castillo711@banco.com.co,+57 300 000 0710,3/11/1973,Cali,15154466,Independiente,15,Excelente,1060813,4345529,832
CLT-20251210-0712,1000000711,Catalina Vargas Cárdenas,catalina.vargas712@financiera.com.co,+57 300 000 0711,4/12/1974,Bogotá,15277923,Independiente,18,Excelente,611117,4422072,785
CLT-20251210-0713,1000000712,Laura Rojas Herrera,laura.rojas713@grupoempresa.com,+57 300 000 0712,5/13/1975,Medellín,15401380,Empleado,12,Excelente,462041,4498615,775
CLT-20251210-0714,1000000713,Andrea Mendoza Díaz,andrea.mendoza714@corp.com.co,+57 300 000 0713,6/14/1976,Cali,15524837,Empleado,26,Bueno,4657451,4575158,699
CLT-20251210-0715,1000000714,Paula Cárdenas Vega,paula.cárdenas715@servicios.com.co,+57 300 000 0714,7/15/1977,Medellín,15648294,Empleado,14,Bueno,6102835,4651701,738
CLT-20251210-0716,1000000715,Angela Patricia Herrera Ospina,angela.herrera716@banco.com.co,+57 300 000 0715,8/16/1978,Medellín,15771751,Empleado,10,Bueno,3627503,4728244,663
CLT-20251210-0717,1000000716,Luisa Díaz Cruz,luisa.díaz717@financiera.com.co,+57 300 000 0716,9/17/1979,Medellín,15895208,Independiente,0,Bueno,4927514,4804787,655
CLT-20251210-0718,1000000717,Sofía Vega González,sofía.vega718@grupoempresa.com,+57 300 000 0717,10/18/1980,Bogotá,16018665,Empleado,7,Regular,8329706,4881330,646
CLT-20251210-0719,1000000718,Valentina Ospina Rodríguez,valentina.ospina719@corp.com.co,+57 300 000 0718,11/19/1981,Bogotá,16142122,Empleado,2,Regular,9039588,4957873,587
CLT-20251210-0720,1000000719,Daniela Cruz Martínez,daniela.cruz720@servicios.com.co,+57 300 000 0719,12/20/1982,Bogotá,16265579,Empleado,8,Bueno,3578427,5034416,655
CLT-20251210-0721,1000000720,Juan Fernando González Gómez,juan.gonzález721@banco.com.co,+57 300 000 0720,1/21/1983,Cali,16389036,Independiente,20,Bueno,3441698,5110959,731
CLT-20251210-0722,1000000721,Carlos Rodríguez López,carlos.rodríguez722@financiera.com.co,+57 300 000 0721,2/22/1984,Cali,16512493,Empleado,5,Regular,8751621,5187502,583
CLT-20251210-0723,1000000722,Andrés Martínez Pérez,andrés.martínez723@grupoempresa.com,+57 300 000 0722,3/23/1985,Bogotá,16635950,Empleado,22,Bueno,4491706,5264045,733
CLT-20251210-0724,1000000723,Diego Gómez Sánchez,diego.gómez724@corp.com.co,+57 300 000 0723,4/24/1986,Medellín,16759407,Empleado,4,Excelente,2178723,5340588,767
CLT-20251210-0725,1000000724,Santiago López Ramírez,santiago.lópez725@servicios.com.co,+57 300 000 0724,5/25/1987,Cali,16882864,Empleado,18,Regular,8441432,5417131,550
CLT-20251210-0726,1000000725,David Patricia Pérez Torres,david.pérez726@banco.com.co,+57 300 000 0725,6/26/1988,Cali,17006321,Empleado,6,Bueno,4421643,5493674,661
CLT-20251210-0727,1000000726,Luis Sánchez Ruiz,luis.sánchez727@financiera.com.co,+57 300 000 0726,7/27/1989,Barranquilla,17129778,Empleado,5,Regular,7537102,5570217,623
CLT-20251210-0728,1000000727,José Ramírez Castillo,josé.ramírez728@grupoempresa.com,+57 300 000 0727,8/28/1990,Bogotá,17253235,Pensionado,11,Bueno,3968244,5646760,729
CLT-20251210-0729,1000000728,Javier Torres Vargas,javier.torres729@corp.com.co,+57 300 000 0728,9/1/1991,Barranquilla,17376692,Pensionado,4,Regular,9730948,5723303,601
CLT-20251210-0730,1000000729,Alejandro Ruiz Rojas,alejandro.ruiz730@servicios.com.co,+57 300 000 0729,10/2/1992,Montería,17500149,Empleado,0,Bueno,5600048,5799846,668
CLT-20251210-0731,1000000730,María Fernando Castillo Mendoza,maría.castillo731@banco.com.co,+57 300 000 0730,11/3/1993,Bogotá,17623606,Empleado,12,Malo,13393941,5876389,315
CLT-20251210-0732,1000000731,Catalina Vargas Cárdenas,catalina.vargas732@financiera.com.co,+57 300 000 0731,12/4/1994,Bogotá,17747063,Empleado,6,Bueno,5679060,5952932,680
CLT-20251210-0733,1000000732,Laura Rojas Herrera,laura.rojas733@grupoempresa.com,+57 300 000 0732,1/5/1995,Medellín,17870520,Independiente,11,Regular,8577850,6029475,642
CLT-20251210-0734,1000000733,Andrea Mendoza Díaz,andrea.mendoza734@corp.com.co,+57 300 000 0733,2/6/1996,Cali,17993977,Empleado,0,Regular,9896687,6106018,591
CLT-20251210-0735,1000000734,Paula Cárdenas Vega,paula.cárdenas735@servicios.com.co,+57 300 000 0734,3/7/1997,Barranquilla,18117434,Empleado,8,Excelente,1811743,6182561,782
CLT-20251210-0736,1000000735,Angela Patricia Herrera Ospina,angela.herrera736@banco.com.co,+57 300 000 0735,4/8/1998,Sincelejo,18240891,Empleado,8,Regular,8208401,6259104,604
CLT-20251210-0737,1000000736,Luisa Díaz Cruz,luisa.díaz737@financiera.com.co,+57 300 000 0736,5/9/1999,Medellín,18364348,Empleado,1,Malo,11018609,6335647,523
CLT-20251210-0738,1000000737,Sofía Vega González,sofía.vega738@grupoempresa.com,+57 300 000 0737,6/10/2000,Bogotá,18487805,Independiente,4,Excelente,1663902,6412190,806
CLT-20251210-0739,1000000738,Valentina Ospina Rodríguez,valentina.ospina739@corp.com.co,+57 300 000 0738,7/11/1960,Barranquilla,18611262,Empleado,23,Excelente,558338,6488733,781
